year,CBSA,CBSA_name,indicator,value
2006,39300,Providence-Warwick; RI-MA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",111.39320625
2007,39300,Providence-Warwick; RI-MA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",112.05000982
2008,39300,Providence-Warwick; RI-MA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",110.58451239
2009,39300,Providence-Warwick; RI-MA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",106.53260991
2010,39300,Providence-Warwick; RI-MA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",107.24562859
2011,39300,Providence-Warwick; RI-MA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",108.00666716
2012,39300,Providence-Warwick; RI-MA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",109.17057582
2013,39300,Providence-Warwick; RI-MA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",111.17851236
2014,39300,Providence-Warwick; RI-MA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",115.34982644
2000,39340,Provo-Orem; UT Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",0
2001,39340,Provo-Orem; UT Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",100.73167342
2002,39340,Provo-Orem; UT Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",99.702053264
2003,39340,Provo-Orem; UT Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",101.37163819
2004,39340,Provo-Orem; UT Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",106.48022898
2005,39340,Provo-Orem; UT Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",112.10815064
2006,39340,Provo-Orem; UT Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",122.22828218
2007,39340,Provo-Orem; UT Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",131.52208123
2008,39340,Provo-Orem; UT Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",131.68880181
2009,39340,Provo-Orem; UT Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",126.26915812
2010,39340,Provo-Orem; UT Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",125.53569611
2011,39340,Provo-Orem; UT Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",130.14939441
2012,39340,Provo-Orem; UT Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",138.34765632
2013,39340,Provo-Orem; UT Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",145.34571859
2014,39340,Provo-Orem; UT Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",152.9110545
2000,39380,Pueblo; CO Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",0
2001,39380,Pueblo; CO Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",104.20143651
2002,39380,Pueblo; CO Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",105.36121322
2003,39380,Pueblo; CO Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",105.58486724
2004,39380,Pueblo; CO Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",109.66267325
2005,39380,Pueblo; CO Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",106.85347332
2006,39380,Pueblo; CO Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",109.54968548
2007,39380,Pueblo; CO Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",115.53446787
2008,39380,Pueblo; CO Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",118.3068584
2009,39380,Pueblo; CO Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",117.43833363
2010,39380,Pueblo; CO Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",117.2303283
2011,39380,Pueblo; CO Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",119.81229318
2012,39380,Pueblo; CO Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",120.97010287
2013,39380,Pueblo; CO Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",120.07846227
2014,39380,Pueblo; CO Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",124.6342017
2000,39460,Punta Gorda; FL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",0
2001,39460,Punta Gorda; FL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",106.54577185
2002,39460,Punta Gorda; FL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",108.79368272
2003,39460,Punta Gorda; FL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",111.50321359
2004,39460,Punta Gorda; FL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",120.51566618
2005,39460,Punta Gorda; FL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",129.4776408
2006,39460,Punta Gorda; FL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",140.47508975
2007,39460,Punta Gorda; FL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",135.23695645
2008,39460,Punta Gorda; FL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",126.51515165
2009,39460,Punta Gorda; FL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",118.65451532
2010,39460,Punta Gorda; FL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",117.69573391
2011,39460,Punta Gorda; FL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",118.2864768
2012,39460,Punta Gorda; FL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",119.93614493
2013,39460,Punta Gorda; FL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",124.62192155
2014,39460,Punta Gorda; FL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",127.7473738
2000,39540,Racine; WI Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",0
2001,39540,Racine; WI Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",98.092783439
2002,39540,Racine; WI Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",98.57745863
2003,39540,Racine; WI Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",100.55117599
2004,39540,Racine; WI Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",102.78218169
2005,39540,Racine; WI Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",101.35470964
2006,39540,Racine; WI Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",102.39672821
2007,39540,Racine; WI Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",103.97038899
2008,39540,Racine; WI Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",101.81626011
2009,39540,Racine; WI Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",94.687219935
2010,39540,Racine; WI Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",95.052552446
2011,39540,Racine; WI Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",97.336885045
2012,39540,Racine; WI Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",99.214076781
2013,39540,Racine; WI Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",97.967088708
2014,39540,Racine; WI Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",101.00633078
2000,39580,Raleigh; NC Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",0
2001,39580,Raleigh; NC Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",103.65850021
2002,39580,Raleigh; NC Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",103.57851496
2003,39580,Raleigh; NC Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",104.53870069
2004,39580,Raleigh; NC Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",108.1583711
2005,39580,Raleigh; NC Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",112.38968599
2006,39580,Raleigh; NC Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",120.02986586
2007,39580,Raleigh; NC Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",127.56044609
2008,39580,Raleigh; NC Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",127.71351488
2009,39580,Raleigh; NC Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",123.08913391
2010,39580,Raleigh; NC Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",125.3748765
2011,39580,Raleigh; NC Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",130.63940498
2012,39580,Raleigh; NC Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",134.82380733
2013,39580,Raleigh; NC Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",139.45244848
2014,39580,Raleigh; NC Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",145.42996925
2000,39660,Rapid City; SD Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",0
2001,39660,Rapid City; SD Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",103.77877676
2002,39660,Rapid City; SD Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",108.27812254
2003,39660,Rapid City; SD Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",110.23963558
2004,39660,Rapid City; SD Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",113.18480273
2005,39660,Rapid City; SD Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",114.05407669
2006,39660,Rapid City; SD Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",116.49886755
2007,39660,Rapid City; SD Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",119.2129533
2008,39660,Rapid City; SD Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",121.38906108
2009,39660,Rapid City; SD Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",121.85301431
2010,39660,Rapid City; SD Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",123.13639333
2011,39660,Rapid City; SD Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",124.57700089
2012,39660,Rapid City; SD Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",126.89550308
2013,39660,Rapid City; SD Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",128.83118416
2014,39660,Rapid City; SD Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",132.70968413
2000,39740,Reading; PA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",0
2001,39740,Reading; PA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",99.408216799
2002,39740,Reading; PA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",99.95471037
2003,39740,Reading; PA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",98.734288343
2004,39740,Reading; PA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",99.377830698
2005,39740,Reading; PA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",99.873072643
2006,39740,Reading; PA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",105.10436885
2007,39740,Reading; PA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",108.27794185
2008,39740,Reading; PA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",106.69431489
2009,39740,Reading; PA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",103.07176727
2010,39740,Reading; PA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",102.97012977
2011,39740,Reading; PA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",104.09190519
2012,39740,Reading; PA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",105.62041206
2013,39740,Reading; PA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",105.16685348
2014,39740,Reading; PA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",109.2452836
2000,39820,Redding; CA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",0
2001,39820,Redding; CA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",106.72425647
2002,39820,Redding; CA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",112.44821134
2003,39820,Redding; CA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",115.41269577
2004,39820,Redding; CA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",116.90127537
2005,39820,Redding; CA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",118.47177574
2006,39820,Redding; CA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",122.39801872
2007,39820,Redding; CA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",125.63196342
2008,39820,Redding; CA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",118.88548259
2009,39820,Redding; CA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",112.63737795
2010,39820,Redding; CA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",109.30473442
2011,39820,Redding; CA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",108.6728963
2012,39820,Redding; CA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",108.5745997
2013,39820,Redding; CA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",108.40792232
2014,39820,Redding; CA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",112.84811255
2000,39900,Reno; NV Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",0
2001,39900,Reno; NV Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",105.18344072
2002,39900,Reno; NV Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",104.30913321
2003,39900,Reno; NV Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",108.03719372
2004,39900,Reno; NV Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",113.52918929
2005,39900,Reno; NV Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",117.529912
2006,39900,Reno; NV Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",121.74401254
2007,39900,Reno; NV Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",124.35937293
2008,39900,Reno; NV Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",117.79756421
2009,39900,Reno; NV Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",106.95391463
2010,39900,Reno; NV Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",102.7544667
2011,39900,Reno; NV Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",102.34963667
2012,39900,Reno; NV Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",102.00910806
2013,39900,Reno; NV Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",104.14945371
2014,39900,Reno; NV Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",108.34662329
2000,40060,Richmond; VA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",0
2001,40060,Richmond; VA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",102.44443599
2002,40060,Richmond; VA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",102.91883885
2003,40060,Richmond; VA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",104.44717439
2004,40060,Richmond; VA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",109.39013029
2005,40060,Richmond; VA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",113.43551199
2006,40060,Richmond; VA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",115.80659183
2007,40060,Richmond; VA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",119.90949678
2008,40060,Richmond; VA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",118.32258108
2009,40060,Richmond; VA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",113.18570222
2010,40060,Richmond; VA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",113.0560142
2011,40060,Richmond; VA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",114.2055186
2012,40060,Richmond; VA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",116.0370306
2013,40060,Richmond; VA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",117.03737376
2014,40060,Richmond; VA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",119.66073585
2000,40140,Riverside-San Bernardino-Ontario; CA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",0
2001,40140,Riverside-San Bernardino-Ontario; CA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",105.92103138
2002,40140,Riverside-San Bernardino-Ontario; CA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",112.08309767
2003,40140,Riverside-San Bernardino-Ontario; CA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",118.51949185
2004,40140,Riverside-San Bernardino-Ontario; CA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",128.4661459
2005,40140,Riverside-San Bernardino-Ontario; CA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",135.10760435
2006,40140,Riverside-San Bernardino-Ontario; CA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",142.55830357
2007,40140,Riverside-San Bernardino-Ontario; CA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",144.62136613
2008,40140,Riverside-San Bernardino-Ontario; CA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",139.44000405
2009,40140,Riverside-San Bernardino-Ontario; CA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",131.00953474
2010,40140,Riverside-San Bernardino-Ontario; CA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",127.87954438
2011,40140,Riverside-San Bernardino-Ontario; CA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",128.25631272
2012,40140,Riverside-San Bernardino-Ontario; CA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",130.87185578
2013,40140,Riverside-San Bernardino-Ontario; CA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",134.36437058
2014,40140,Riverside-San Bernardino-Ontario; CA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",141.68065549
2000,40220,Roanoke; VA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",0
2001,40220,Roanoke; VA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",100.4109913
2002,40220,Roanoke; VA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",101.76855562
2003,40220,Roanoke; VA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",101.93897994
2004,40220,Roanoke; VA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",105.20285514
2005,40220,Roanoke; VA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",105.69553162
2006,40220,Roanoke; VA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",108.81682736
2007,40220,Roanoke; VA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",111.84184059
2008,40220,Roanoke; VA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",111.28566228
2009,40220,Roanoke; VA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",108.23841346
2010,40220,Roanoke; VA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",105.35921418
2011,40220,Roanoke; VA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",105.56516555
2012,40220,Roanoke; VA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",107.06170277
2013,40220,Roanoke; VA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",107.18113131
2014,40220,Roanoke; VA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",108.55705645
2000,40340,Rochester; MN Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",0
2001,40340,Rochester; MN Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",104.30246776
2002,40340,Rochester; MN Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",107.78955765
2003,40340,Rochester; MN Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",112.70243057
2004,40340,Rochester; MN Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",115.05695186
2005,40340,Rochester; MN Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",113.4328552
2006,40340,Rochester; MN Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",116.26714091
2007,40340,Rochester; MN Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",119.73321529
2008,40340,Rochester; MN Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",118.67224616
2009,40340,Rochester; MN Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",119.39731253
2010,40340,Rochester; MN Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",125.26707572
2011,40340,Rochester; MN Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",118.59412388
2012,40340,Rochester; MN Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",122.65277769
2013,40340,Rochester; MN Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",124.67601799
2014,40340,Rochester; MN Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",127.34299594
2000,40380,Rochester; NY Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",0
2001,40380,Rochester; NY Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",100.62168236
2002,40380,Rochester; NY Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",98.616381876
2003,40380,Rochester; NY Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",98.503975225
2004,40380,Rochester; NY Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",99.376092037
2005,40380,Rochester; NY Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",99.318943154
2006,40380,Rochester; NY Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",100.02268438
2007,40380,Rochester; NY Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",100.97847807
2008,40380,Rochester; NY Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",100.5743735
2009,40380,Rochester; NY Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",98.094196292
2010,40380,Rochester; NY Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",98.188356303
2011,40380,Rochester; NY Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",98.680612663
2012,40380,Rochester; NY Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",99.136947584
2013,40380,Rochester; NY Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",99.791626421
2014,40380,Rochester; NY Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",101.51900417
2000,40420,Rockford; IL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",0
2001,40420,Rockford; IL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",96.824045949
2002,40420,Rockford; IL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",96.899109515
2003,40420,Rockford; IL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",95.956249498
2004,40420,Rockford; IL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",95.593440417
2005,40420,Rockford; IL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",96.464358121
2006,40420,Rockford; IL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",100.41737714
2007,40420,Rockford; IL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",101.90809213
2008,40420,Rockford; IL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",99.310756455
2009,40420,Rockford; IL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",90.295652744
2010,40420,Rockford; IL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",89.923124342
2011,40420,Rockford; IL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",92.083988286
2012,40420,Rockford; IL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",93.457295208
2013,40420,Rockford; IL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",93.212471007
2014,40420,Rockford; IL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",95.335401352
2000,40580,Rocky Mount; NC Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",0
2001,40580,Rocky Mount; NC Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",100.92753922
2002,40580,Rocky Mount; NC Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",98.392111136
2003,40580,Rocky Mount; NC Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",97.811700221
2004,40580,Rocky Mount; NC Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",99.261682307
2005,40580,Rocky Mount; NC Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",97.365893367
2006,40580,Rocky Mount; NC Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",99.169883723
2007,40580,Rocky Mount; NC Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",100.33865882
2008,40580,Rocky Mount; NC Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",97.864062034
2009,40580,Rocky Mount; NC Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",93.275390226
2010,40580,Rocky Mount; NC Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",91.389392646
2011,40580,Rocky Mount; NC Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",90.459426297
2012,40580,Rocky Mount; NC Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",90.9823143
2013,40580,Rocky Mount; NC Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",87.729973373
2014,40580,Rocky Mount; NC Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",89.224652415
2000,40660,Rome; GA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",0
2001,40660,Rome; GA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",103.91045676
2002,40660,Rome; GA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",105.83893384
2003,40660,Rome; GA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",107.49302869
2004,40660,Rome; GA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",111.94728977
2005,40660,Rome; GA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",104.03419216
2006,40660,Rome; GA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",107.55152914
2007,40660,Rome; GA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",105.5502265
2008,40660,Rome; GA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",104.80879053
2009,40660,Rome; GA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",101.47805753
2010,40660,Rome; GA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",101.08297245
2011,40660,Rome; GA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",99.324625868
2012,40660,Rome; GA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",99.863304491
2013,40660,Rome; GA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",99.2836742
2014,40660,Rome; GA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",102.93532964
2000,40900,Sacramento--Roseville--Arden-Arcade; CA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",0
2001,40900,Sacramento--Roseville--Arden-Arcade; CA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",105.28879304
2002,40900,Sacramento--Roseville--Arden-Arcade; CA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",108.24771068
2003,40900,Sacramento--Roseville--Arden-Arcade; CA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",111.73832276
2004,40900,Sacramento--Roseville--Arden-Arcade; CA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",115.35875538
2005,40900,Sacramento--Roseville--Arden-Arcade; CA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",119.19918453
2006,40900,Sacramento--Roseville--Arden-Arcade; CA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",123.47543057
