year,CBSA,CBSA_name,indicator,value
2008,26420,Houston-The Woodlands-Sugar Land; TX Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",133.2152876
2009,26420,Houston-The Woodlands-Sugar Land; TX Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",128.46790362
2010,26420,Houston-The Woodlands-Sugar Land; TX Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",129.43282944
2011,26420,Houston-The Woodlands-Sugar Land; TX Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",135.67676167
2012,26420,Houston-The Woodlands-Sugar Land; TX Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",144.59597985
2013,26420,Houston-The Woodlands-Sugar Land; TX Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",149.45892048
2014,26420,Houston-The Woodlands-Sugar Land; TX Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",158.88208568
2000,26900,Indianapolis-Carmel-Anderson; IN Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",0
2001,26900,Indianapolis-Carmel-Anderson; IN Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",100.76243195
2002,26900,Indianapolis-Carmel-Anderson; IN Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",100.3041061
2003,26900,Indianapolis-Carmel-Anderson; IN Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",100.6101444
2004,26900,Indianapolis-Carmel-Anderson; IN Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",103.95328174
2005,26900,Indianapolis-Carmel-Anderson; IN Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",104.71929894
2006,26900,Indianapolis-Carmel-Anderson; IN Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",107.52053095
2007,26900,Indianapolis-Carmel-Anderson; IN Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",108.53188929
2008,26900,Indianapolis-Carmel-Anderson; IN Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",107.72632519
2009,26900,Indianapolis-Carmel-Anderson; IN Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",103.21089244
2010,26900,Indianapolis-Carmel-Anderson; IN Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",103.86702272
2011,26900,Indianapolis-Carmel-Anderson; IN Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",105.76605925
2012,26900,Indianapolis-Carmel-Anderson; IN Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",109.0566597
2013,26900,Indianapolis-Carmel-Anderson; IN Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",111.31808069
2014,26900,Indianapolis-Carmel-Anderson; IN Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",112.7751167
2000,27140,Jackson; MS Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",0
2001,27140,Jackson; MS Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",100.10173044
2002,27140,Jackson; MS Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",100.87777822
2003,27140,Jackson; MS Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",103.6184876
2004,27140,Jackson; MS Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",107.36193182
2005,27140,Jackson; MS Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",108.10506531
2006,27140,Jackson; MS Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",112.70944365
2007,27140,Jackson; MS Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",114.19380444
2008,27140,Jackson; MS Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",114.18315037
2009,27140,Jackson; MS Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",112.28937378
2010,27140,Jackson; MS Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",112.04058914
2011,27140,Jackson; MS Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",112.39014048
2012,27140,Jackson; MS Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",114.10174019
2013,27140,Jackson; MS Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",115.89863522
2014,27140,Jackson; MS Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",117.60682152
2000,27260,Jacksonville; FL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",0
2001,27260,Jacksonville; FL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",101.19295901
2002,27260,Jacksonville; FL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",103.30541576
2003,27260,Jacksonville; FL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",108.36949978
2004,27260,Jacksonville; FL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",113.03546271
2005,27260,Jacksonville; FL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",117.72077531
2006,27260,Jacksonville; FL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",124.9628043
2007,27260,Jacksonville; FL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",126.54060047
2008,27260,Jacksonville; FL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",121.67289928
2009,27260,Jacksonville; FL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",115.67466322
2010,27260,Jacksonville; FL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",115.76742149
2011,27260,Jacksonville; FL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",116.04409542
2012,27260,Jacksonville; FL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",118.87271061
2013,27260,Jacksonville; FL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",120.43377412
2014,27260,Jacksonville; FL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",124.77523578
2000,28140,Kansas City; MO-KS Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",0
2001,28140,Kansas City; MO-KS Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",100.77371718
2002,28140,Kansas City; MO-KS Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",100.87593558
2003,28140,Kansas City; MO-KS Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",100.58076945
2004,28140,Kansas City; MO-KS Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",102.73321176
2005,28140,Kansas City; MO-KS Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",104.05485195
2006,28140,Kansas City; MO-KS Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",107.23536063
2007,28140,Kansas City; MO-KS Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",110.62854999
2008,28140,Kansas City; MO-KS Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",110.91312361
2009,28140,Kansas City; MO-KS Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",107.31317568
2010,28140,Kansas City; MO-KS Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",106.01720502
2011,28140,Kansas City; MO-KS Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",106.38594512
2012,28140,Kansas City; MO-KS Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",109.68908255
2013,28140,Kansas City; MO-KS Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",110.72083324
2014,28140,Kansas City; MO-KS Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",113.51905259
2000,28940,Knoxville; TN Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",0
2001,28940,Knoxville; TN Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",100.94399742
2002,28940,Knoxville; TN Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",103.7292277
2003,28940,Knoxville; TN Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",106.19780688
2004,28940,Knoxville; TN Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",109.99960761
2005,28940,Knoxville; TN Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",111.56519692
2006,28940,Knoxville; TN Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",115.68701328
2007,28940,Knoxville; TN Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",118.3199959
2008,28940,Knoxville; TN Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",117.84904418
2009,28940,Knoxville; TN Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",113.64925973
2010,28940,Knoxville; TN Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",115.72041855
2011,28940,Knoxville; TN Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",117.5729206
2012,28940,Knoxville; TN Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",118.62624107
2013,28940,Knoxville; TN Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",119.07229649
2014,28940,Knoxville; TN Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",122.72091372
2000,29460,Lakeland-Winter Haven; FL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",0
2001,29460,Lakeland-Winter Haven; FL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",102.1734139
2002,29460,Lakeland-Winter Haven; FL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",102.47996045
2003,29460,Lakeland-Winter Haven; FL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",105.71085146
2004,29460,Lakeland-Winter Haven; FL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",110.87747491
2005,29460,Lakeland-Winter Haven; FL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",119.32760278
2006,29460,Lakeland-Winter Haven; FL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",124.32469655
2007,29460,Lakeland-Winter Haven; FL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",123.48426856
2008,29460,Lakeland-Winter Haven; FL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",119.46611669
2009,29460,Lakeland-Winter Haven; FL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",114.29512097
2010,29460,Lakeland-Winter Haven; FL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",112.10768305
2011,29460,Lakeland-Winter Haven; FL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",110.61677623
2012,29460,Lakeland-Winter Haven; FL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",112.05446711
2013,29460,Lakeland-Winter Haven; FL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",115.17248149
2014,29460,Lakeland-Winter Haven; FL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",118.86250054
2000,29820,Las Vegas-Henderson-Paradise; NV Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",0
2001,29820,Las Vegas-Henderson-Paradise; NV Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",103.21174539
2002,29820,Las Vegas-Henderson-Paradise; NV Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",105.76937004
2003,29820,Las Vegas-Henderson-Paradise; NV Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",111.7718763
2004,29820,Las Vegas-Henderson-Paradise; NV Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",123.43626967
2005,29820,Las Vegas-Henderson-Paradise; NV Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",134.03851561
2006,29820,Las Vegas-Henderson-Paradise; NV Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",141.75178826
2007,29820,Las Vegas-Henderson-Paradise; NV Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",147.01852664
2008,29820,Las Vegas-Henderson-Paradise; NV Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",143.49842803
2009,29820,Las Vegas-Henderson-Paradise; NV Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",128.99042872
2010,29820,Las Vegas-Henderson-Paradise; NV Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",122.140641
2011,29820,Las Vegas-Henderson-Paradise; NV Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",121.52240531
2012,29820,Las Vegas-Henderson-Paradise; NV Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",123.25114848
2013,29820,Las Vegas-Henderson-Paradise; NV Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",125.71437076
2014,29820,Las Vegas-Henderson-Paradise; NV Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",130.7945668
2000,30780,Little Rock-North Little Rock-Conway; AR Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",0
2001,30780,Little Rock-North Little Rock-Conway; AR Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",102.10603368
2002,30780,Little Rock-North Little Rock-Conway; AR Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",102.43194212
2003,30780,Little Rock-North Little Rock-Conway; AR Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",104.79907241
2004,30780,Little Rock-North Little Rock-Conway; AR Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",108.2099988
2005,30780,Little Rock-North Little Rock-Conway; AR Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",109.67698684
2006,30780,Little Rock-North Little Rock-Conway; AR Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",113.9089727
2007,30780,Little Rock-North Little Rock-Conway; AR Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",121.40648815
2008,30780,Little Rock-North Little Rock-Conway; AR Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",117.57548662
2009,30780,Little Rock-North Little Rock-Conway; AR Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",119.25469512
2010,30780,Little Rock-North Little Rock-Conway; AR Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",116.15808604
2011,30780,Little Rock-North Little Rock-Conway; AR Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",118.05835558
2012,30780,Little Rock-North Little Rock-Conway; AR Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",119.48493292
2013,30780,Little Rock-North Little Rock-Conway; AR Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",118.88998676
2014,30780,Little Rock-North Little Rock-Conway; AR Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",119.9179162
2000,31080,Los Angeles-Long Beach-Anaheim; CA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",0
2001,31080,Los Angeles-Long Beach-Anaheim; CA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",101.67436358
2002,31080,Los Angeles-Long Beach-Anaheim; CA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",101.84092243
2003,31080,Los Angeles-Long Beach-Anaheim; CA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",103.346622
2004,31080,Los Angeles-Long Beach-Anaheim; CA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",106.75433618
2005,31080,Los Angeles-Long Beach-Anaheim; CA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",108.61579741
2006,31080,Los Angeles-Long Beach-Anaheim; CA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",112.54850992
2007,31080,Los Angeles-Long Beach-Anaheim; CA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",114.61300082
2008,31080,Los Angeles-Long Beach-Anaheim; CA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",112.19156313
2009,31080,Los Angeles-Long Beach-Anaheim; CA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",105.45544411
2010,31080,Los Angeles-Long Beach-Anaheim; CA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",105.44894998
2011,31080,Los Angeles-Long Beach-Anaheim; CA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",106.53903397
2012,31080,Los Angeles-Long Beach-Anaheim; CA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",109.93907596
2013,31080,Los Angeles-Long Beach-Anaheim; CA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",110.32285746
2014,31080,Los Angeles-Long Beach-Anaheim; CA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",114.4625628
2000,31140,Louisville/Jefferson County; KY-IN Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",0
2001,31140,Louisville/Jefferson County; KY-IN Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",100.49364633
2002,31140,Louisville/Jefferson County; KY-IN Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",99.57928105
2003,31140,Louisville/Jefferson County; KY-IN Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",100.22187388
2004,31140,Louisville/Jefferson County; KY-IN Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",103.2800157
2005,31140,Louisville/Jefferson County; KY-IN Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",103.51797892
2006,31140,Louisville/Jefferson County; KY-IN Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",106.28132304
2007,31140,Louisville/Jefferson County; KY-IN Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",109.02261106
2008,31140,Louisville/Jefferson County; KY-IN Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",106.74601759
2009,31140,Louisville/Jefferson County; KY-IN Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",103.77777279
2010,31140,Louisville/Jefferson County; KY-IN Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",103.71062844
2011,31140,Louisville/Jefferson County; KY-IN Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",104.63119499
2012,31140,Louisville/Jefferson County; KY-IN Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",108.22092928
2013,31140,Louisville/Jefferson County; KY-IN Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",109.3135828
2014,31140,Louisville/Jefferson County; KY-IN Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",113.54376775
2000,31540,Madison; WI Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",0
2001,31540,Madison; WI Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",103.58639305
2002,31540,Madison; WI Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",107.47334748
2003,31540,Madison; WI Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",109.58364577
2004,31540,Madison; WI Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",112.92794777
2005,31540,Madison; WI Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",114.19338056
2006,31540,Madison; WI Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",116.67371733
2007,31540,Madison; WI Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",118.93920909
2008,31540,Madison; WI Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",118.83382229
2009,31540,Madison; WI Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",115.72605742
2010,31540,Madison; WI Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",116.01585317
2011,31540,Madison; WI Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",119.50198887
2012,31540,Madison; WI Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",122.57882532
2013,31540,Madison; WI Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",127.81390302
2014,31540,Madison; WI Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",131.44817054
2000,32580,McAllen-Edinburg-Mission; TX Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",0
2001,32580,McAllen-Edinburg-Mission; TX Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",104.42840739
2002,32580,McAllen-Edinburg-Mission; TX Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",110.2176573
2003,32580,McAllen-Edinburg-Mission; TX Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",116.06721352
2004,32580,McAllen-Edinburg-Mission; TX Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",122.52082871
2005,32580,McAllen-Edinburg-Mission; TX Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",129.05987973
2006,32580,McAllen-Edinburg-Mission; TX Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",137.17761039
2007,32580,McAllen-Edinburg-Mission; TX Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",145.0265216
2008,32580,McAllen-Edinburg-Mission; TX Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",148.92349742
2009,32580,McAllen-Edinburg-Mission; TX Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",151.27976806
2010,32580,McAllen-Edinburg-Mission; TX Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",153.48975108
2011,32580,McAllen-Edinburg-Mission; TX Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",155.8995014
2012,32580,McAllen-Edinburg-Mission; TX Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",158.12935809
2013,32580,McAllen-Edinburg-Mission; TX Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",160.89204798
2014,32580,McAllen-Edinburg-Mission; TX Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",168.49961865
2000,32820,Memphis; TN-MS-AR Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",0
2001,32820,Memphis; TN-MS-AR Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",101.25781938
2002,32820,Memphis; TN-MS-AR Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",102.55752546
2003,32820,Memphis; TN-MS-AR Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",103.2258142
2004,32820,Memphis; TN-MS-AR Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",106.02688878
2005,32820,Memphis; TN-MS-AR Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",106.35899759
2006,32820,Memphis; TN-MS-AR Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",109.48091545
2007,32820,Memphis; TN-MS-AR Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",112.15388812
2008,32820,Memphis; TN-MS-AR Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",109.3939528
2009,32820,Memphis; TN-MS-AR Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",104.11256409
2010,32820,Memphis; TN-MS-AR Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",104.28267224
2011,32820,Memphis; TN-MS-AR Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",104.57600681
2012,32820,Memphis; TN-MS-AR Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",107.20383757
2013,32820,Memphis; TN-MS-AR Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",106.33984773
2014,32820,Memphis; TN-MS-AR Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",108.28220059
2000,33100,Miami-Fort Lauderdale-West Palm Beach; FL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",0
2001,33100,Miami-Fort Lauderdale-West Palm Beach; FL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",104.50849025
2002,33100,Miami-Fort Lauderdale-West Palm Beach; FL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",105.76761147
2003,33100,Miami-Fort Lauderdale-West Palm Beach; FL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",108.07415755
2004,33100,Miami-Fort Lauderdale-West Palm Beach; FL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",112.58815821
2005,33100,Miami-Fort Lauderdale-West Palm Beach; FL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",118.42992406
2006,33100,Miami-Fort Lauderdale-West Palm Beach; FL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",122.99244766
2007,33100,Miami-Fort Lauderdale-West Palm Beach; FL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",124.11471873
2008,33100,Miami-Fort Lauderdale-West Palm Beach; FL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",119.30458559
2009,33100,Miami-Fort Lauderdale-West Palm Beach; FL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",112.40078148
2010,33100,Miami-Fort Lauderdale-West Palm Beach; FL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",111.4728883
2011,33100,Miami-Fort Lauderdale-West Palm Beach; FL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",112.76803928
2012,33100,Miami-Fort Lauderdale-West Palm Beach; FL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",115.51877533
2013,33100,Miami-Fort Lauderdale-West Palm Beach; FL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",118.37383717
2014,33100,Miami-Fort Lauderdale-West Palm Beach; FL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",124.39881155
2000,33340,Milwaukee-Waukesha-West Allis; WI Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",0
2001,33340,Milwaukee-Waukesha-West Allis; WI Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",100.33575474
2002,33340,Milwaukee-Waukesha-West Allis; WI Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",100.03630048
2003,33340,Milwaukee-Waukesha-West Allis; WI Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",100.53044199
2004,33340,Milwaukee-Waukesha-West Allis; WI Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",102.41403397
2005,33340,Milwaukee-Waukesha-West Allis; WI Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",102.14077149
2006,33340,Milwaukee-Waukesha-West Allis; WI Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",105.08958902
2007,33340,Milwaukee-Waukesha-West Allis; WI Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",106.32178795
2008,33340,Milwaukee-Waukesha-West Allis; WI Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",105.91201748
2009,33340,Milwaukee-Waukesha-West Allis; WI Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",100.54103674
2010,33340,Milwaukee-Waukesha-West Allis; WI Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",99.902470911
2011,33340,Milwaukee-Waukesha-West Allis; WI Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",101.77047951
2012,33340,Milwaukee-Waukesha-West Allis; WI Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",102.64587467
2013,33340,Milwaukee-Waukesha-West Allis; WI Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",103.12654654
2014,33340,Milwaukee-Waukesha-West Allis; WI Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",105.44429659
2000,33460,Minneapolis-St. Paul-Bloomington; MN-WI Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",0
2001,33460,Minneapolis-St. Paul-Bloomington; MN-WI Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",101.5274831
2002,33460,Minneapolis-St. Paul-Bloomington; MN-WI Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",100.90113126
2003,33460,Minneapolis-St. Paul-Bloomington; MN-WI Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",101.66722185
2004,33460,Minneapolis-St. Paul-Bloomington; MN-WI Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",104.92721726
2005,33460,Minneapolis-St. Paul-Bloomington; MN-WI Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",104.86790191
2006,33460,Minneapolis-St. Paul-Bloomington; MN-WI Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",106.65244466
2007,33460,Minneapolis-St. Paul-Bloomington; MN-WI Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",110.53654239
